excavation,transportation,fuel,equipment,workers,output,fuel_type,reduction,future_co2,risk_score,fuel_encoded
29537.11892718597,2505.2907133635226,7406.675551330951,3168.5353204602898,1284,88397.76223966,oil,0.17551386829840976,4994994138.37,71.38,2
8816.70328337074,3377.7170832402326,10891.769514859474,4234.825048418811,225,7924.457003724496,coal,0.3637275967283839,7360808821.26,71.61,3
36975.250374737014,1202.941256534398,3047.205892679836,1519.1610150066026,38,42491.40354238395,naturalGas,0.1836763595542153,862942384.34,63.0,1
43208.45533838981,3792.6217008459703,14951.644870124628,1803.6153205717476,111,58717.641817450574,naturalGas,0.2912940979506795,12341686684.59,60.94,1
11228.620104493395,3802.4276693608713,266.25861302555757,4534.462000013489,132,15559.920550483997,naturalGas,0.2593885256809682,205814807.13,61.74,1
5237.870498248006,1569.8641442924177,3455.121063837333,4509.769305391881,63,76777.7894577324,coal,0.06854257765590893,1022881970.89,76.49,3
1670.1100092936515,2059.3063387213115,11657.856914084166,4883.589742194311,1316,74679.29058528664,naturalGas,0.07743594943959048,5343800507.53,64.54,1
32277.589271941666,1056.3544843767022,14316.312484542119,4514.0996663862725,1647,90430.76035697266,oil,0.057267431403561345,3928704968.15,73.15,2
30551.154786394647,4883.039506381292,18341.197743608933,680.4915783651364,1150,1840.1151962608587,biomass,0.1797919296078963,2793318.19,53.72,0
27561.521929346465,3231.556859521474,14139.383373499015,4127.435216378088,625,22451.740154911262,oil,0.3110303670681038,11283510500.81,64.45,2
11981.381257740783,4673.373964770422,13468.407478071833,2078.700466642491,566,82891.48471028685,biomass,0.11046438789675295,1282010.31,7.81,0
19849.846797322974,1523.8938627093746,7947.38881237822,4954.466711932392,123,67387.4250318666,naturalGas,0.26204853893436353,2778905746.04,57.79,1
29926.578591715566,3911.63565585448,125.56006798334813,2387.7907734275655,864,89544.59551615058,oil,0.15108972301087728,116076306.59,68.22,2
25089.959513528884,3831.6346329848625,2491.1692488388767,2791.488608385992,1576,6660.785798496386,coal,0.3289474183926753,1857040195.19,69.91,3
49395.38325063692,3461.3617028140425,10737.63544064518,2672.385830521153,685,60099.43260592784,biomass,0.32943865215104684,4884329.5,42.27,0
7253.76775155829,4828.538486581334,13535.084728303951,1642.598297798475,986,57335.61091447374,coal,0.32139508023824825,11970113533.66,72.36,3
34909.65542535589,1973.8411271705145,8407.220849539604,421.35934001994497,710,4531.767219692705,biomass,0.23369172983048186,3793712.67,55.27,0
20513.77902116246,662.2794447128889,14640.512329414965,4483.473590489497,1326,51838.68561433587,naturalGas,0.1495983485279481,1974355417.02,63.36,1
21695.88093881793,3361.827207627863,10485.059677110357,4023.2452720051197,1228,61342.5108196825,oil,0.3333054153575221,8025509931.14,64.31,2
36021.08940007973,3649.255904381259,1576.106292326813,740.6575637703629,301,19938.024246008616,biomass,0.11513519667873454,3336762.27,56.7,0
34775.5894905563,2879.552261559485,3921.1233942621816,3895.0029431828607,1920,28059.62872934163,oil,0.1514158607100296,2791071272.84,68.34,2
49567.17168825832,1042.0212867356474,16815.964642554463,3147.9409969505195,270,64394.38728347597,biomass,0.11438169715621757,5305226.83,49.75,0
6855.517327979199,2527.235148930083,14525.763657826346,2075.2617501922305,1975,47361.793812395874,biomass,0.2859735561356767,813025.64,3.51,0
5653.427644516234,1567.8267854799558,17905.76354154865,1307.4046880230355,1240,85943.35209926436,naturalGas,0.29018260984053634,6225053239.41,61.04,1
36354.771447872685,2143.0579755517783,2439.389257506638,4305.657478336051,573,34895.79483490965,biomass,0.2783784974753636,3612861.24,54.87,0
29130.15239181725,3229.640693464873,19805.428438839972,3515.9318835055624,58,27399.306180431915,coal,0.19546051340263376,12866913797.73,72.3,3
14070.952994710391,3728.621566027264,4267.193607603678,2761.3125518722277,1039,98501.72809413943,biomass,0.08505985252050163,1707284.38,9.91,0
4431.258764954837,1168.8012075977022,334.419538104176,3067.3642427973973,388,91202.44124287825,biomass,0.3689093545802574,738771.93,0.0,0
4740.083355023312,2032.5735496282973,19948.71648716573,500.7776013067959,1427,3870.281754899006,biomass,0.22770583740428335,551726.19,54.71,0
44762.44829587385,1353.1162392482297,5693.370320357752,2395.9028165104,1919,77302.13291535003,naturalGas,0.19244026821888205,1607702502.13,62.48,1
9997.432573577773,1001.1717531707269,13393.587104999942,1008.8164492892249,233,11923.142608695092,oil,0.25608871263690264,3244931288.42,70.21,2
16506.892324718276,3919.1022277792335,3615.9780521084735,1081.4992110936855,1056,3721.034288107724,oil,0.11747665253668704,3660827814.17,73.35,2
11719.491910235907,4547.170945240592,11646.547790762921,3323.45461331999,1017,28095.856080668542,naturalGas,0.09639207268670605,10542852068.07,67.53,1
18072.317138680897,1857.4586065660378,18090.29623044573,4560.717951579726,666,27665.242027049324,coal,0.19193382751028026,6104833136.26,71.42,3
3936.480215931622,3758.8818326250966,6471.605231825928,2048.5952218678153,119,82112.55747234951,coal,0.1295272429349687,4248021116.98,73.96,3
26193.459649959383,4486.006493928411,13438.054123282749,1078.3589014103422,733,71356.05734834068,naturalGas,0.1355016030880076,12790282455.3,61.44,1
3846.821897814638,4232.159810545855,3839.2814170884885,3261.2973393214384,1845,98179.33330586941,oil,0.3623790207224853,4047897755.03,62.71,2
40117.6471372069,922.2388088107373,12533.428434502632,4362.375879434073,562,71439.77713087003,coal,0.2357657120150387,2060761761.99,72.58,3
12068.748054566435,4781.896488751673,6795.362001168452,3754.17806555633,1432,42407.29977234874,naturalGas,0.21921417251317293,6327170917.56,62.28,1
27230.589772923275,1889.6154377430178,4303.044345900238,4350.348291156107,1205,70193.83843357647,oil,0.2913178578050091,2092443513.95,66.27,2
44063.91483429218,1702.8108992574432,6332.322809002339,2705.9456215034566,1015,99946.44765145381,coal,0.3830418397868589,1848821667.25,70.93,3
32718.42976783611,321.53232311612385,3658.937263305207,3771.787409627495,707,71304.04637369027,coal,0.08926949756469743,245358645.17,79.96,3
26881.410434291098,2436.0065339833664,18048.13054597387,743.3195688267356,735,76406.4542420515,naturalGas,0.34173709848824,8910799747.45,55.73,1
16554.520779211092,553.9779420482342,8004.019037710864,1773.959346047798,315,93898.13650383567,oil,0.2544067129537461,1129628123.57,69.49,2
16983.5946963808,1250.2137064278556,4981.05816898991,1978.268364183536,1597,12251.474869856651,coal,0.10115787383414304,1159799134.26,76.86,3
33639.604282310414,1591.543682618734,9023.316036217064,2580.913943917871,1615,70773.64505132496,naturalGas,0.1540022615411471,2818285546.61,63.1,1
49709.89838044779,4046.0433542235032,6478.669719449262,4648.927983271277,1741,85229.78983877745,coal,0.21882649576265883,4914725189.49,75.14,3
33261.03989754424,4378.688365475524,14913.943150885187,4377.7679730997625,968,95483.48142186842,oil,0.29191200060209804,16161700816.18,63.8,2
28110.279159816233,1519.3069241327337,19427.276246521338,715.9011868314634,963,21885.959681458236,biomass,0.1349124559337083,3039652.82,60.25,0
36667.20025684268,4294.903625010424,8816.869768283172,905.3087768181929,1184,50888.971764700174,coal,0.2372075854136565,7449472102.8,73.91,3
23527.67780804405,4287.582377475257,17234.564659447584,1820.3207204651112,1461,68374.9299168037,oil,0.28963506959555163,16767374247.48,68.56,2
3477.045958738868,3825.6082424205188,11360.675163836428,1489.1821361588359,630,25499.305220632406,coal,0.20705926279662717,7730409585.71,76.76,3
28333.692385956536,742.0086189357559,3228.9897353752463,3093.116218123498,1500,60446.81346177713,biomass,0.35205908639206157,2943075.37,20.76,0
47902.45158301632,3454.7110060346376,13843.392567418698,4518.741436434497,639,26500.29946730194,biomass,0.35431068599414156,4732869.24,48.93,0
9177.495646704152,4725.670082257038,10317.346492803821,4813.3431312793045,886,34012.24503263308,coal,0.21474192617415605,9106175802.06,71.56,3
34655.242095622954,3415.876989048114,13047.069812716858,3285.334615049371,1640,44710.35095457564,naturalGas,0.3905239986431149,10419507380.29,55.23,1
10446.217588623296,1664.7680770480915,17804.779510176133,4198.888046935379,1801,53389.81977591013,coal,0.07645478234190656,5597959370.8,75.33,3
27023.470381417523,2507.8907939798482,8864.647956055316,2649.7508911424457,565,45487.22129088991,oil,0.05117683241302782,5738915388.62,75.36,2
5285.484257512621,3232.167966321758,18033.434702025377,1081.2183869571966,1981,49826.356459004994,naturalGas,0.18323389233137166,12906574622.06,61.28,1
22793.361344780165,2557.7463395552327,15038.313384204932,2647.207639862713,76,30560.286872540968,oil,0.2603839714803783,10121863483.12,70.04,2
37930.08478031468,608.5651792375394,9823.238024971897,2797.658877116373,1189,16737.54430824043,oil,0.27022005510738134,1398404935.06,68.11,2
17704.790449829612,1567.199582813583,12104.120499593477,3725.164942857105,844,5687.647755357104,naturalGas,0.21675600770284004,4257216075.03,59.54,1
33413.13036211729,4013.9561924626264,6579.064537128328,1138.420799051378,215,20401.893526675103,biomass,0.09370915963422616,3653993.12,59.04,0
39874.773059091596,4308.476050016632,19673.586264801605,1873.1363913293221,795,58612.42050907252,oil,0.10967413262576299,19601967496.04,71.51,2
46395.30206423291,695.1271632506955,13380.28814470288,1851.9359726121031,164,78825.4293325101,coal,0.34825179434820325,1704810370.63,69.51,3
12114.78305184495,4762.409894469636,972.5523646829349,4799.225998918766,1724,17755.51214684656,biomass,0.35376889610874146,1713561.44,49.51,0
20266.137832560755,1650.8248630645605,6599.775924385374,2247.5275536172585,1542,11746.980419492198,biomass,0.2858644882512521,2302932.02,50.61,0
8044.5926598556625,3314.9455562662924,12503.957231805243,3787.715138125825,1605,75179.74569437577,naturalGas,0.28247629029760885,8502596483.56,60.64,1
49627.933356839574,3761.607478323839,1221.0322282048721,3766.516337803473,1107,31210.674723191678,coal,0.25918874480973264,880634583.99,72.15,3
46386.547912252616,4061.611710843038,575.295407250941,1364.4437147760448,1082,95198.44448350789,coal,0.12102405999569589,436569486.59,78.12,3
27227.8779488877,4729.291014107392,9055.482366603272,2880.754962390074,792,71717.47909042693,biomass,0.19988774509096613,2920669.18,22.33,0
42180.64807163285,1571.4685446638248,6720.534575884133,4476.7993219273085,1500,33348.84867706006,oil,0.2935631280121826,2537382453.75,64.58,2
26287.419874966086,4293.947208212257,8822.142299860001,2402.2287113118996,594,29664.732031576787,oil,0.23803829520116854,8953230305.95,65.15,2
31367.491556136607,667.1176481466731,5327.5968666121025,4728.331661345603,717,52846.1402408596,coal,0.05650311691928472,695087085.49,79.52,3
4911.659389742823,3528.1541227044277,3377.88316416532,1111.5682351546,1944,8835.322159542733,biomass,0.38374488235203447,603850.48,34.36,0
37885.885814591995,3712.4688702747894,13813.95280390872,417.08757358145215,188,12649.9747518846,biomass,0.3456856184002502,4065645.57,51.31,0
6821.817439944124,3391.838973594589,10339.96521372923,4462.69667206651,1081,18409.93025030306,biomass,0.14119075493840827,954047.04,27.42,0
41390.347697500154,1269.0505333144133,4083.0688038624,4246.021929912972,1105,77697.63573715146,naturalGas,0.26576062730820366,1181582168.22,57.97,1
39210.390339684105,4366.485303605865,6459.829582573966,4963.319885872532,122,51871.87856764312,coal,0.3731337843048657,5067040265.71,67.53,3
35582.86253827733,852.603732218271,11876.977362500185,3412.997766156509,766,2046.1451546698509,coal,0.08360385423977798,1884056865.38,76.46,3
2289.938835975725,277.6376096889459,1537.3640306223092,4686.60523700239,906,67678.1362197388,oil,0.22606031827884526,113962643.53,67.76,2
15504.853619293766,3590.1503031534417,3034.314884396973,4143.397674166348,1936,42945.32768738921,oil,0.2096850590462031,2665398012.89,69.64,2
13524.072210586723,2382.6238190113413,1557.5875217370633,4229.91034894443,830,51574.384131415994,coal,0.1935717518492363,660020560.87,72.83,3
18326.752169840194,4246.999119593794,16265.114921010965,2867.250773748628,168,22197.50809788062,coal,0.34245601311252377,12165844969.93,67.03,3
4838.315964810008,1923.151733880712,15072.943740918985,1942.7047596877187,795,55626.44061101626,oil,0.18322615134411008,7113430489.83,68.74,2
46879.41224003761,849.7101566534869,15090.927344397216,4676.062459089245,1813,97936.17073539738,coal,0.07228216663435266,2540509237.4,79.97,3
27913.210915262625,4183.84654042465,14354.874335172959,2188.9800192986777,1849,8271.024409570384,oil,0.07304320975750588,16219106570.77,72.8,2
15623.453377572165,2749.059061883958,13420.769931030398,2717.155867885862,1063,29107.822566778632,coal,0.06496061228361315,7328985377.9,80.84,3
20150.58509517703,954.0870040278709,9592.139116025683,2258.2658202696794,1130,25056.76169322215,naturalGas,0.19320089765591303,2101118398.4,62.23,1
22636.525754989365,3604.716152946364,12881.335453791587,2845.8506541029756,260,25606.38176436678,naturalGas,0.301442197194426,10406719015.79,57.61,1
30229.419501350556,2560.4570560626075,863.3949402806956,2379.0001410120194,1552,38491.92939897235,biomass,0.12130286167568043,3425744.63,49.92,0
26026.13167097664,3025.521781379196,12467.142010870013,287.4394149684056,1125,81992.86868967258,coal,0.2762639821510423,6531393286.92,72.88,3
46009.90267411366,2309.8827076508437,15579.766340183856,4416.138520738108,122,91373.01030647435,oil,0.29048096523629646,9608246863.24,66.5,2
25099.6924038386,4145.257829251852,10057.131371649364,2249.7494036330604,268,21019.293658438357,coal,0.1393207434054593,7697367205.64,76.44,3
49611.821733753975,4149.517951258419,7214.515235702015,2965.2710601113763,116,54752.043856863165,coal,0.2601951796212203,6094997791.54,73.72,3
42645.53540838224,3549.8502209036874,5620.792022539485,738.9796236520358,584,64052.99824438255,biomass,0.2897039190093966,3945938.87,31.63,0
10821.270460688122,535.9528732083468,12891.760798225441,66.76984751406373,1423,52660.91996202065,oil,0.213314767980744,1775177811.49,65.86,2
46564.46312487385,4195.880770901304,13886.743852735184,1264.1859635360327,1000,43973.56302549504,coal,0.1678508090480333,11468499422.82,76.78,3
6260.136695331066,3358.35477285922,17432.2552372646,3537.7008590600835,1391,20005.575080064547,oil,0.2667030430510146,15807045880.45,67.2,2
40963.760570313985,3488.1505883614545,6912.448240973716,541.012924058749,1816,49333.71656072461,coal,0.3922464805648199,4776770920.2,67.58,3
19340.853027090714,1821.2843736153195,15418.468916973152,4548.992829913016,1232,40720.26794342156,biomass,0.19939449327914233,2220439.53,28.96,0
43959.72886203094,4397.604985223464,11270.980901367824,1114.3617183131137,436,79760.7728877247,oil,0.1871072836997924,12362727487.96,70.06,2
43468.80616031879,3629.604285171939,17668.446164493773,1062.7383907442902,1511,76596.83155713652,coal,0.21249341584913967,11772218983.2,71.52,3
40393.30730582224,571.8264279806804,10603.460955082854,948.4644100264028,868,14265.8694393614,naturalGas,0.07667643770576688,1226095107.02,65.2,1
39606.506597199535,2044.8123916867517,10400.833585119548,119.20947920825549,1882,9763.38620374369,oil,0.2436071478849865,4998022425.61,66.71,2
15581.617385353018,4433.038006181107,11599.753920674091,3870.4370689672614,1536,90907.2403795228,biomass,0.16504408552604227,1747884.49,7.69,0
4505.504511036983,245.51154146992118,15011.375567334444,4381.42092966403,1691,54015.330507485276,naturalGas,0.09249774281594188,796724028.63,62.77,1
20447.518848875494,4807.468932013827,19297.34052868637,3090.1053779501844,927,85922.29279097647,oil,0.2131898593910807,24654002103.89,66.56,2
9089.463491832179,3399.021215914618,1563.9107488937366,981.5899093153183,1606,6756.960936073714,oil,0.051184395300892103,1415222085.59,71.44,2
34900.078900671855,3160.566128440449,1163.3485875812414,1462.1260848573547,1153,53125.0460356414,oil,0.19062483580696565,833233608.57,68.52,2
17631.936463620383,1360.090689875077,18757.251714406037,2405.8371519565685,1606,54403.2249430474,oil,0.08700734377425767,5790560116.07,74.76,2
48792.70494256579,1251.4710258084936,10644.524947812302,4774.012460535339,1342,86209.50122167285,coal,0.058502446189923105,2391459456.97,76.48,3
32228.117828593935,4710.870515248092,12336.569989882028,1274.3892904978268,1571,10663.389824741043,coal,0.3385662661855757,10435195099.28,69.34,3
41212.78789990087,1498.3795466282725,9700.229671735104,3671.6472244034458,636,24804.11080391502,oil,0.3706870811489222,3312294329.42,62.75,2
7059.971300721497,3879.7714306278067,1963.7833068887423,2225.2687052999554,484,41247.2930748143,biomass,0.12268612692568734,853997.69,12.47,0
43169.71687249481,1971.677773053325,15384.978630531465,1524.3443743821078,561,86718.30606657428,coal,0.23875439234199147,5811529540.19,70.14,3
46176.48093041302,704.8778132156729,14969.77043726288,2306.783888259463,353,93949.44819198613,oil,0.14728535499584472,2646162354.24,68.76,2
24609.564981537325,63.46933549984116,6302.896097706958,402.47325182910106,637,99279.73733976916,oil,0.22275210353526376,102000038.22,66.58,2
30509.520418673383,2725.8441117061016,6194.160980045168,4003.5024861052943,145,95960.15515939363,biomass,0.2028209623129561,3236046.63,19.11,0
38358.08514469828,4879.136304559174,16773.04348001982,1254.3445435156873,286,1588.2338285910869,biomass,0.14416786927817,4060277.79,58.1,0
9154.512049390421,1851.9896071079304,1539.9094290523997,3640.7900098052037,1844,5723.125803933332,biomass,0.2951377528723542,1263504.95,50.98,0
25377.0207849404,1792.3897466252938,17633.99245229566,388.32443866856386,1566,15613.075096601278,naturalGas,0.09427183576208899,6567254159.65,63.81,1
20233.8198747295,1727.017173068716,5207.567628928697,4777.737853020146,1932,35537.34758025704,oil,0.0685754737599785,2045277492.94,70.95,2
7745.512612031331,2607.5137481512434,11900.39648033433,1005.4241777582081,40,83161.8850677089,biomass,0.3186864015630477,813895.44,0.0,0
18692.953903430807,2208.917768287225,18726.284162135376,4419.5732772250485,256,89372.96333821256,oil,0.283075510927238,9499699877.12,68.29,2
3874.5293145819314,4400.773987367802,13594.637780579264,4056.8923875964006,420,19496.60622316372,coal,0.2244841434512393,11195388779.85,73.24,3
1777.6893939996057,2532.5487507002167,8347.153268094027,4840.906624203009,36,62346.75101035116,oil,0.21372641966538958,4872743211.97,69.38,2
7190.731313163727,2543.711612560958,13821.730757217761,2415.5587716814607,82,91818.83652146238,oil,0.22409398282199922,8611125983.39,67.26,2
48174.1980236641,700.4742576555774,6945.194762695766,3650.6166045374603,1986,46909.441857200756,naturalGas,0.2029584266345355,990417753.68,62.23,1
27701.71202680334,4913.870309142826,5617.442485348804,1885.017752337031,1130,11250.813623325612,coal,0.1875123035409127,5436770764.88,72.92,3
48308.196977084386,1257.36472543546,19933.997230900128,962.6227781974844,682,46323.55135837787,coal,0.22489171101014216,4299113938.71,72.1,3
21908.644977341533,376.0866966234173,15040.725600477776,2243.225868020572,1379,38203.69532651766,naturalGas,0.23498030990591617,1225349118.05,61.86,1
15934.898587720349,3319.0997823862917,12929.927549898171,870.4576261728516,485,58188.141610534694,biomass,0.29216580992926733,1545945.21,7.08,0
25554.022210592084,2980.8781870827947,7170.263900064444,4911.1208827926,1333,44427.20975630326,biomass,0.2989225062569079,2639076.84,29.38,0
22255.82858732905,2081.576813423801,1078.3005001854583,526.420131146546,1332,2717.246758518076,oil,0.1821701780490506,594948617.2,71.65,2
5730.401870956323,2116.7392470645837,718.0318330995967,2966.598031090471,296,99405.77560795344,naturalGas,0.19473918296022108,336651204.53,59.88,1
32220.90257716521,3927.468966021692,11128.206983431097,3150.9960835075767,1918,54810.48353532652,biomass,0.1807940094076781,3180000.12,33.77,0
11193.89003422518,986.6060740972488,15264.451148677115,2713.4937372265686,1482,47889.44479297634,coal,0.23778752076899867,2925639253.37,70.34,3
31169.603767442564,4103.064061535,10793.845889832715,3327.820134273576,221,95507.11977890135,naturalGas,0.20867373826996838,9680965855.25,60.83,1
32684.95407370859,3247.2480983361406,16831.62293158838,625.0948363088602,1109,16430.176391120636,biomass,0.36135876209766776,3277986.55,51.82,0
8025.230229868082,2100.6591711598267,765.1880085551105,2797.3416948161907,410,19734.522651979576,coal,0.2937264434207654,298998287.87,71.54,3
3536.8065419780737,2295.5627967535042,7398.366320876208,1471.7022270804396,664,80993.46015721557,naturalGas,0.36452973431405594,3902270663.53,54.64,1
39147.698510387774,1290.669563858618,4817.700784366143,4703.87151334023,1067,26822.276922475867,oil,0.298197947045799,1463245716.95,67.85,2
23260.120976581347,3763.0505201579044,9000.73206632673,3822.2546845266424,507,80123.48352286116,oil,0.389847251983335,8194585410.53,66.14,2
3379.1078775210517,2569.2449641032863,1540.2902245630373,4863.946686690726,857,27881.81480794175,coal,0.2725078723893442,721565278.05,69.91,3
49745.88269990347,1611.0641683217195,19087.219667264344,235.90254521393825,1549,4285.575392275146,biomass,0.38724254835706917,5215604.94,52.75,0
3360.1377693201484,2984.2900776471415,4542.782481280283,1461.409217144508,1361,52184.45766478488,biomass,0.10535946164329914,481638.59,4.72,0
34904.24382849838,4978.714915736102,18453.924732123338,1017.3418038598276,107,20471.956978559276,naturalGas,0.06836718829029136,20971886196.32,68.56,1
49192.106800538975,2181.9587754862036,8575.273785229967,105.21520719356097,375,76026.78300031464,coal,0.2526938148213508,3728009277.1,70.48,3
12339.415158688318,4604.250089885311,19711.93025177884,1249.512364719291,1762,64478.76368998266,biomass,0.3942226220299212,1444406.6,5.37,0
7541.343750016211,1731.634031223585,11125.761830858193,3409.941118426123,472,92436.66412981386,oil,0.1961618365558389,4931261822.43,66.47,2
6508.55450141023,283.1162075556796,18623.573997098567,1193.8901645661144,37,78515.84736930786,coal,0.12421517676753588,1041072074.33,78.57,3
15512.119804595979,1029.1681107784602,206.4448750150346,2569.5670551389603,722,18896.819529231958,oil,0.23253950721772992,59121463.25,69.07,2
5501.767645027011,2099.288765205144,14989.952242999912,4444.699669076743,1419,80215.66542981484,coal,0.27707951860261104,5369529436.18,70.91,3
34761.98641385953,1105.9782936868994,18070.707996740057,3484.1017057279223,282,64531.967436588304,naturalGas,0.16031254343056114,4389293922.12,61.33,1
3583.444007438103,11.132920709095131,2880.439282881186,2003.4138960348582,835,67226.21253430187,biomass,0.3001692754747408,533356.82,0.0,0
25716.39534341459,4575.857673360161,2012.9044494698146,1893.7212476149361,1160,83394.02571104473,biomass,0.391290077466004,2915055.01,11.85,0
49836.49426572235,4220.958262042336,8548.994883000516,2305.8922793419993,211,57808.58284970508,biomass,0.36393709259871593,5502636.87,47.36,0
40791.52834054793,3714.038235119866,18680.21023204541,926.3551332465365,1554,47134.347920948276,oil,0.15205488072926837,18230807872.22,70.1,2
30953.362192435037,847.3948322736828,10893.49254778973,3188.303798709141,1320,64027.46250051407,biomass,0.16435328910060942,3601893.93,32.78,0
15659.554228937277,610.6142452878304,10596.38362806247,1852.5564545677973,459,30497.78546687755,coal,0.180039428557356,1228692243.97,73.63,3
31382.843896436105,347.3476998671919,2908.409754156505,4269.208478847116,1121,19077.11597762283,oil,0.18809347243777585,228894274.67,66.89,2
26588.552463626755,3622.905651976877,115.71127075505385,3794.9356672861904,1351,62042.19596905339,naturalGas,0.0851118247176478,84002605.02,67.91,1
21591.12750257339,4644.751723832547,16221.787805834678,3072.040162256192,28,24150.98853946229,oil,0.31668699361125124,18743985916.81,64.82,2
6970.163648639874,2158.3737463560547,1842.7338034261406,1852.8010021151047,1626,8911.595825314067,naturalGas,0.17786874226374516,841337639.88,61.75,1
44386.9086544031,604.5119532602804,12713.611392832947,1089.1625667837477,1140,1054.8642739401375,oil,0.3579369918469083,1882462793.08,62.49,2
22764.340116655465,2566.840175453212,18300.86744485231,3891.951727322833,1491,61223.620738606645,biomass,0.37442921809203805,2512147.65,17.77,0
10133.81433512787,1750.6712182185643,4252.173071852777,2457.7250400058783,320,36852.72956454344,naturalGas,0.05855095825769084,1720816318.47,64.55,1
18704.087868425835,1880.3763725064885,13338.929441114526,1162.5126889779197,421,75478.78609667215,biomass,0.3959760744748722,1895112.77,6.01,0
20999.42275018189,3110.439814536979,1666.1016764794383,1016.1143444480308,751,38142.463432997145,oil,0.29850795602506464,1367218755.58,68.33,2
41463.125830560275,3596.4033851783897,12114.727362368498,868.7344772817272,633,49114.341375584445,naturalGas,0.23213727909753684,10042182442.1,58.25,1
36813.911837789405,561.9119583770727,3362.2412469687347,3896.9479212176952,741,41301.412308723106,coal,0.1863346629303937,359660675.09,76.38,3
38580.59223524632,187.59525172431717,14745.475854252043,1183.486567236543,644,65406.90431982527,coal,0.2314813464133995,519495605.61,72.52,3
1046.047589218037,4971.708210401717,6094.502766398773,2656.8792044497277,507,36257.77703948185,oil,0.16361865339245557,7845172747.92,71.04,2
21099.622909898193,1171.3144610886036,9321.48107521246,2285.1544868166293,253,96412.99734428858,naturalGas,0.26794073479379193,2431071310.75,59.2,1
24326.53550594852,278.61431929321077,12028.667786349672,2919.073951180005,699,93678.55167325448,coal,0.08254309675567693,612996234.18,78.7,3
1450.017702741306,957.4778921886407,3508.3408722581676,4391.916756837411,586,84954.76236307085,biomass,0.2673929110191336,445560.17,0.0,0
13360.753832879194,204.39965327883647,14858.592590490656,4345.349580904566,1413,92109.72678670206,biomass,0.14637069754845544,1587142.05,5.08,0
38134.34624454568,1965.1363641396865,6122.5427786726095,2282.8265555330554,524,45464.82915747971,oil,0.05617219016832123,2762650793.49,76.0,2
7286.930433585453,4013.984904412108,13281.200012263795,126.06294113688037,216,54106.60928215972,biomass,0.2434470181570072,704833.88,0.0,0
26997.851506903287,1712.8098042910258,3249.8327089175355,2160.8968382858006,957,74467.1666632662,biomass,0.25245671454844376,2718803.43,18.28,0
11152.492664853256,2226.475200323049,13793.54141820637,3050.658010249495,403,69918.44656891556,biomass,0.1992991516490376,1377787.63,5.86,0
1099.9783448727171,3381.1780001015195,2650.9426489281886,2810.9355575354057,1054,89177.18096494161,coal,0.07530018139261091,1834149500.09,77.09,3
12439.472151177304,2549.381409648702,8564.594275772673,3274.1137237110174,1838,71916.77169841283,naturalGas,0.36267003348146704,4838625903.3,59.05,1
48805.75086804766,4308.613973246408,5019.400867403649,812.6748757417632,1560,99790.58611461759,oil,0.2640007825297611,5772846166.07,65.32,2
40176.08703820799,4331.518018478325,14992.667463620834,3250.348738964626,1376,35502.07418332751,naturalGas,0.09049965484913935,14651542437.22,67.48,1
47999.043893891154,59.454370500856676,5314.496589686803,954.1255127816726,727,83466.77648170237,naturalGas,0.2288257018079517,75607922.3,61.12,1
24648.77517435494,3892.451069351164,17646.174397268387,3765.0937044489074,211,70065.84746043375,naturalGas,0.22403901058196501,14458674527.18,60.48,1
5931.941834536424,2309.060665205953,17847.222206991595,1728.483685650266,129,69447.25807628685,coal,0.07114065407752444,7501203800.46,78.84,3
27623.9947041978,4944.314301105279,4009.1821729334383,3563.9823952381953,1682,33257.723889654895,biomass,0.26240089626103164,3217266.07,51.22,0
22991.678060718063,2421.3280586184214,12315.534305653713,286.9347145852301,1845,78774.57744987923,oil,0.33291423962254757,7925300215.28,64.1,2
42295.67559561099,4934.610767487605,1845.58107022729,2068.9071266750216,1840,90137.22621241232,naturalGas,0.3121528189869674,1935082094.44,60.04,1
5355.087748820107,3775.3011124166255,7891.588282072421,3539.920885203497,398,22636.29769053573,biomass,0.12103929495746418,729152.72,16.55,0
24667.93628257802,1250.5383742203985,14295.102417075317,1173.009055840896,1570,62924.18687455371,coal,0.351802385343974,3556217832.9,67.65,3
7927.408902352221,2696.590946641919,13222.522612313334,3986.6708717462516,1857,39821.34808117474,naturalGas,0.16988975798077283,7317793701.61,64.75,1
16571.458381057968,4960.756840998128,12531.543321191499,3172.359678869413,243,98965.26381019283,biomass,0.3812779324021795,1713744.25,2.78,0
36999.17533069608,4289.077732682099,5722.563186882627,2958.4307721415016,1666,48404.44876733648,coal,0.07511178747899981,4894059287.79,77.73,3
24062.897403753945,495.8608000181933,7622.6964937446,1800.0668283114687,611,23603.697205897326,biomass,0.22017304098194496,2537097.44,55.55,0
19106.470114715583,3534.7962640818805,2148.628279535695,2438.134778386532,1353,38803.90489696142,oil,0.25899353201214226,1941486707.99,68.41,2
20026.57578921675,1734.4421334953572,14408.55412662866,3006.879039840373,721,65730.000591846,biomass,0.13667753446611167,2396071.24,19.83,0
23242.61503609634,44.8414867829371,10127.387056146343,2388.6874638787076,991,8532.847763608052,biomass,0.3199830660520797,2512082.32,51.9,0
39358.31891993432,2023.370035444728,14204.436083678527,3506.6509535057726,1213,60756.59010190252,oil,0.269413487933751,7097233491.17,69.89,2
